% Model,Tutorial_final_sweep_part3_solved.mph
% Version,COMSOL 6.0.0.405
% Date,"Sep 12 2022, 15:04"
% Table,"Table 1 - Pol, SM_only"
% L_junc (nH),Eigenfrequency (GHz),zz (1),yz (1),xz (1)
9.061,6.441936630900877+7.504677783060153E-4i,0.9915397770631104,0.0034806134773492947,0.0039926094496676055
9.061,6.44209774087987+4.143913275381506E-6i,0.22950737213080347,0.4161583433346611,0.3017548777005304
9.061,6.442256230307203+6.125730817408102E-7i,0.011064775336082336,0.022683307924934882,0.9568207401341623
9.061,6.44236317780555+3.0098945802572837E-6i,0.09512775057315709,0.7581982450800524,0.11930295406113098
9.061,6.4426267581560435+1.3020124241607268E-5i,0.013085272643503443,0.9585961632031493,0.015189939220987308
9.061,6.442638011227186+5.696501155613337E-6i,0.009196429879556921,0.9659682500518951,0.008631615565635195
9.061,6.442986251317836+7.678212665564691E-4i,0.9896813039832365,0.0042121239933803675,0.005074165898075362
9.061,6.443057926988265+0.002183554380700674i,0.00938075000414669,3.4858641416303624E-4,0.9765110952519601
9.061,6.443196265075679+8.306115890492917E-4i,0.9864168956580313,0.00904116013943094,0.003567864518817512
9.061,6.443264582841473+2.1428167454774208E-5i,0.013227669064205094,0.9659353819890009,0.01055664629996125
9.061,6.443553755315612+7.36499018923629E-8i,0.009382832733603007,0.0041790831539360055,0.9843052371124218
9.061,6.443565621165064+4.6904198813044036E-7i,0.2880846160735135,0.3057840693490562,0.28127522671325067
9.061,6.4436781023693435+7.69739650760779E-5i,0.002556022124841365,0.990291881765778,0.0023510531523693325
9.061,6.443774540056001+2.3091186479490916E-6i,0.010719948135609163,0.007274501259479225,0.9732989453717702
9.061,6.443855434215514+8.008074897610733E-4i,0.9897414433490592,0.00397832695541327,0.005388166993717684
9.061,6.443981448302753+5.417784223445895E-6i,0.03243974902825752,0.05018904367538237,0.8672556591052015
9.061,6.44411872719091+7.132909006740926E-6i,0.12740927340361474,0.06286998620857236,0.7759455775555291
9.061,6.444213116825725-1.5535030551537724E-7i,0.3892955235694763,0.13561947641322253,0.42287946820464367
9.061,6.44424188940392+7.869290499783406E-4i,0.9904917586681935,0.0035687157332844493,0.005034007594179549
9.061,6.4445202616641275+2.5081770302788067E-6i,0.0063109114725851435,0.9596092974166283,0.014632300205622598
9.061,6.444747620356896+0.0030108131409228183i,0.9811273605936659,0.012104891540808845,0.0053704216341896845
9.061,6.444798964438493+2.2867930387105554E-7i,0.9619585566143746,5.942219964246185E-4,0.035957155116879795
9.061,6.4451477591561925+3.006533335976524E-5i,0.036812602063483135,0.01740994678622582,0.9337039264476005
9.061,6.445445840052173+0.0010091787042633162i,0.9905359437366456,0.002589887816713299,0.0059006495053450965
9.061,6.445458224378404+9.744421100027896E-4i,0.9890893451278434,0.002603187102576547,0.00733744117064781
9.061,6.445461382302237+2.809944637853445E-6i,0.3653276639376513,0.24138613416368582,0.3303918032016096
9.061,6.445546202214104+4.557944762083404E-5i,0.025932926526339786,0.9154324438454223,0.0330333346016921
9.061,6.445575076769308+2.0103299096102797E-4i,0.006062638344948425,0.9817449385384306,0.005124295036110771
9.061,6.446020741143818+6.756883903073453E-6i,0.0415770733704516,0.6596288526364632,0.23016494668182036
9.061,6.446027640594323+0.006885069241080359i,0.014248335636309733,2.2342043159224472E-4,0.9833161713701031
9.061,6.446057087981225+1.812916937749752E-6i,0.043955840292952325,0.1852174087220937,0.7505527278018166
9.061,6.446246129431932+4.55705219174841E-6i,0.10953273413735533,0.7468605293474425,0.07564778116652617
9.061,6.446794843516867+1.2093771244564133E-5i,0.014502337216030304,0.0063339759932814965,0.9712218347338413
9.061,6.446816789795271+0.004796826665002639i,0.01013075397413605,3.522246849512084E-4,0.987696927654696
9.061,6.446925605267774+3.935336355024128E-5i,0.04526943830145572,0.013161737919341441,0.9310005039928684
9.061,6.446980913050026+0.006654901905294895i,0.010832244103840278,1.2995450464283354E-4,0.9867389860101361
9.061,6.44713380018944+1.2479096960361513E-5i,0.0020657055414846056,0.9902939539944139,5.223166922769025E-4
9.061,6.44729200875753+2.6420188284608993E-7i,0.029732525192974885,0.0011497564237670772,0.967927228729975
9.061,6.447592282431772+2.447485472562819E-7i,0.8816588002107115,5.252658556667263E-4,0.11622668693341862
9.061,6.447958596573807+3.5078403844217733E-6i,0.011241512798889408,0.004743217864680981,0.9757140306411319
9.061,6.44818211958198+2.3356089803943803E-5i,0.24716062830817984,0.22837269541264352,0.47751299489804805
9.061,6.448217424255146+4.3584774597644246E-4i,0.010583644100932986,0.9637651251699927,0.015751723748769052
9.061,6.448353619157009+0.0067230674570985605i,0.05769610239457348,5.617756758190846E-4,0.9387231655846573
9.061,6.448564525032045+2.4082976331550334E-6i,0.10874639345018046,0.0013374926849060238,0.8878082644027849
9.061,6.4486877058709995+1.1816675241962213E-5i,0.0020179692255425058,0.9880228008797188,0.0018324931290981793
9.061,6.448770867641039+1.8800617213348725E-6i,0.119610527139889,0.0876185053381797,0.7284398375014356
9.061,6.448810960305848+0.004380052535294331i,0.3963775913935505,0.003935851425849493,0.5974422862609424
9.061,6.448971910119972+0.0029868491658564195i,0.013735544645359778,4.7709356681114895E-4,0.9831849184303747
9.061,6.449223078348187+0.003979054115533746i,0.7443261801369361,0.007180511672992171,0.24669679009601775
9.061,6.449315421095596+5.872820003455486E-6i,0.07371683094645164,0.6734022943495676,0.2005577855687114
9.061,6.449626793587483+3.945741528104178E-6i,0.06439468358556957,0.05508841408187559,0.814147452567769
9.061,6.449704297806504+2.9056482576708884E-6i,0.3875581057768528,0.004773558676277911,0.6035851194370281
9.061,6.449711829023598+0.0039027111312598555i,0.3342814551591311,0.003698746712494302,0.6594743338368708
9.061,6.449758391356755+3.7376265534148756E-5i,0.0677675646501857,0.09151727470217616,0.793645259270325
9.061,6.449849217095709+1.2395283076428987E-5i,0.30857451732888946,0.21758558299034794,0.4196657086314854
9.061,6.449959242098545+4.006901489872271E-5i,0.40089805054996047,0.03069452509039279,0.5529334639839838
9.061,6.450121218147211+3.227973177971262E-6i,0.5822848205487361,0.01187972213696451,0.40124508071102477
9.061,6.450126153509077+9.486252511995323E-5i,0.31748448261892,0.01856102006198437,0.6510900645790664
9.061,6.450218557865268+8.513301681147656E-6i,0.37810913889028397,0.12083384580389997,0.4563151213317014
9.061,6.450431394013547+6.831117063681905E-4i,0.009452337439480513,0.9657044406700429,0.012428520132489834
9.061,6.450434295145733+4.578670297814937E-6i,0.8537473528520144,0.0026291216456501725,0.14112033505119279
9.061,6.450859960503808+0.00130912042092127i,0.03159424060035417,9.08236735235746E-4,0.9617091054811595
9.061,6.451003072112235+1.959307995854423E-4i,0.1445669281882376,0.012068366664447017,0.8333678941707582
9.061,6.451119814453197+0.003880277142614662i,0.07868530965440006,5.149878730979652E-4,0.9166905077613092
9.061,6.451222947105549+9.656137539719672E-6i,0.6731871327805736,0.012768287039418704,0.3086850574593948
9.061,6.45129521537939+0.0015254712217224525i,0.015736812686572305,0.0019764761515000096,0.97619806345262
9.061,6.451516513402219+0.002816035239442776i,0.031759611191097645,8.729066923484619E-4,0.9617958278451908
9.061,6.451719442834849+1.1757932566346511E-4i,0.10661521596629626,0.01653681635851215,0.8678136306333059
9.061,6.451854440432106+0.0012132165110629299i,6.777834799809638E-4,0.9919908048366387,0.003402376064082896
9.061,6.451884862735809+2.5967809820963083E-5i,0.2264962421097387,0.3335625680385062,0.3762406593810631
9.061,6.452044962440153+2.7343007724266154E-6i,0.04270121453822207,0.8990788252849726,0.030423327238611096
9.061,6.452194332723786+1.358975164864135E-5i,0.07716818388747701,0.007364699409482059,0.9111748275990783
9.061,6.452221797768244+2.783879446349933E-4i,0.06395160010420552,0.8171144647302152,0.08350943587277597
9.061,6.452365845790952+0.005212140527650297i,0.7083371446316417,0.004776994686774914,0.2849769179669245
9.061,6.452442151420915+2.1051271758802672E-5i,0.11250564701535355,0.20556702738276797,0.5885581945217334
9.061,6.452467945938006+8.184713525220061E-5i,0.06549607710074118,0.14268626916420274,0.7700790276561391
9.061,6.45263801607243+6.813795854854471E-5i,0.08197739693809993,0.2596499441376154,0.6133072556142709
9.061,6.452717857195298+2.3996614006290878E-5i,0.06967176669742692,0.2421071557241038,0.6355846060849721
9.061,6.452921941542252+8.61130538325699E-6i,0.6712196077774008,0.005345884376109053,0.31955436880726695
9.061,6.452973481335039+1.57886256618045E-5i,0.12239820676489514,0.031065764207955652,0.8301823117336674
9.061,6.453335180387+3.06670180927086E-5i,0.19177527672258932,0.04372534475200303,0.7515699124718372
9.061,6.453512077146065+0.0011204756351830207i,0.020225871707305217,0.9516129349587178,0.014631513647573813
9.061,6.453599198846214+3.875474850466313E-5i,0.25992882698408093,0.07174141959715644,0.653780323179904
9.061,6.453769196938362+8.004487507065809E-5i,0.24359400535637457,0.1370997882678049,0.5947751720047167
9.061,6.453850377922464+0.0012976597261387846i,7.660649613056917E-4,0.9944250383091254,4.319525119569316E-4
9.061,6.453857537748756+2.790510667215972E-6i,0.9095174864342096,0.009248963660945197,0.07824017698120889
9.061,6.454033827736567+6.459406833582867E-5i,0.2716526700180168,0.45025440310295495,0.21907692704676554
9.061,6.454441828020893+2.109657991398104E-5i,0.31361917639482345,0.3402783437914691,0.289627476561332
9.061,6.454511595554125+0.005550297035650494i,0.037044995641396454,3.3938516587099434E-4,0.9609193569781815
9.061,6.454626409858047+1.0534514545393758E-4i,0.06945322295082473,0.016692233556630173,0.9028215299814957
9.061,6.454632107422309+0.0014503245213381315i,0.009374387807523844,0.9711235000053724,0.0081252602682211
9.061,6.454726389696627+0.006369656158845529i,0.8263896432764698,0.005230469690090737,0.16684835299945613
9.061,6.454909705147242+1.0306503819051999E-4i,0.004617242951246174,0.005189529292464711,0.9851374677780705
9.061,6.455123682942773+0.0057059147663685895i,0.7741730220471806,0.004959793871401581,0.2191433097765904
9.061,6.455246361909675+2.5775351982879542E-5i,0.28651142099201216,0.019786632174553134,0.6863034252428322
9.061,6.4554020295973+1.9326451579657963E-5i,0.644011297707688,0.006593407985129701,0.3445793682081748
9.061,6.455570544423517+3.340890234949394E-5i,0.23399560380105636,0.016628519716797813,0.7417010626794123
9.061,6.455580577936168+0.008432785547911655i,0.0303400400157755,4.4777090293512126E-4,0.9659769693227906
9.061,6.455597483320852+0.005868015718145012i,0.8192638939277749,0.0035250608471167582,0.17551910221923292
9.061,6.4556207752384624+0.0018684149019619802i,0.0018900582899853162,0.9959639796561197,2.2380248437130516E-4
9.061,6.455675102707653+2.2600580050545607E-5i,0.3496457124261918,0.009087355704380953,0.6361309767487995
9.061,6.455837718379511+0.0013025316672888466i,0.0018318394915998013,0.9947673874624613,8.89296394765647E-4
9.061,6.45592247882161+6.319601913307234E-6i,0.5058169645157325,0.04971627035138384,0.44107232163520405
9.061,6.455940692905186+5.034081702044054E-5i,0.10850127971702171,0.035685501123114846,0.8461353085512908
9.061,6.4560061359690275+0.0018416330231943194i,0.002052571433280997,0.9924900760892534,9.263045671975477E-4
9.061,6.456038006715729+2.552156998406601E-7i,0.04083992957887486,0.9430328947878647,0.015074634685510888
9.061,6.456058056733853+0.006307341466825094i,0.06603860883079114,6.71578257986007E-4,0.9309487737058089
9.061,6.45624935439481+0.001491075861026926i,0.009484691429948107,0.9671795946305886,0.011168320228346263
9.061,6.456349544296082+1.0918253490585554E-6i,0.8567854087303679,0.0050262093364001285,0.13582809931516507
9.061,6.456495172234974+3.0329676649990884E-5i,0.15357301182517427,0.1112557764301158,0.7158891148368287
9.061,6.456601883437382+2.354938032040667E-5i,0.20171976731805594,0.41042417812233234,0.3564002056242221
9.061,6.456638326211961+0.0017021112115374226i,0.0010845980855775596,0.9960274761006265,5.114097353665465E-4
9.061,6.456743776229738+3.9471997274716796E-5i,0.07692951086837953,0.18747194114800808,0.7166005179439842
9.061,6.45681802206484+0.005265437782967915i,0.004966580151560142,2.0739795877256176E-4,0.9922776224284731
9.061,6.456820660893619+2.982277850218876E-4i,0.0430791184625373,0.732147756587872,0.19974753002078965
9.061,6.456892711926795+3.3016861143134372E-6i,0.027382752038212763,0.1010622510695756,0.8617682303860821
9.061,6.4572317657010645+1.8840955021047103E-5i,0.02466274586770626,0.06199541153854485,0.9006417106313536
9.061,6.457422952138641+0.0020275170049376427i,0.0017437105117526005,0.9937238549155301,5.243449158412214E-4
9.061,6.457589051478585+5.180041089764669E-5i,0.09901180197253251,0.07556512588868994,0.8122709330694292
9.061,6.457652249220038+0.0016467158166535943i,0.0010023296404971466,0.9960883876904001,2.7699406995663746E-4
9.061,6.457779214938316+2.6733848056580255E-7i,0.042898278383125564,0.9442473683553515,0.011431345708080106
9.061,6.4579480516298124+1.517105279416482E-6i,0.32651462719663815,0.0350277137659051,0.6348248081232466
9.061,6.458021284210016+4.647779159669484E-6i,0.3085437622887179,0.012037736824619269,0.6762496616171589
9.061,6.458100003560494+1.0088873938417139E-5i,0.17584268247513907,0.013744475368857699,0.8054169619801774
9.061,6.458276789177056+4.943374495894129E-6i,0.0774557827368442,0.14192531398325986,0.6891032670793739
9.061,6.458293337551152+2.384407748614833E-5i,0.1448793294578629,0.023927000444417937,0.8142895876063482
9.061,6.458487541167705+1.5049669877870802E-5i,0.18162713573754077,0.008160127469785965,0.8030220308737883
9.061,6.458591998961066+4.95218097389042E-6i,0.43988593333485965,0.13338004439415194,0.4002967639936331
9.061,6.458690243568442+2.1741268426202173E-6i,0.7429348075189249,0.06650939671436111,0.17713696775137416
9.061,6.4586949216492675+0.0015541843002178262i,9.89293976365642E-4,0.9960637552555949,2.2778821749137184E-4
9.061,6.459182435940949+2.8312096091759395E-6i,0.3855739630845976,0.2633042767860576,0.2870696070099881
9.061,6.459440521144263+2.6376663672139913E-6i,0.23193178563952685,0.15242522356469143,0.5035921542668479
9.061,6.459522367588304+1.165392458129875E-6i,0.1340512758019728,0.02829242719420724,0.8254006971223297
9.061,6.459635304121573+0.001795151056432303i,0.00226475319403843,0.9925626113442162,9.833663072026432E-4
9.061,6.459690109401681+2.049278430409272E-6i,0.4839649804394306,0.03570889237688215,0.4636759581126318
9.061,6.459729179169371+0.0015239398977109988i,9.514910242469295E-4,0.9956623309344046,2.7597937550134517E-4
9.061,6.4597957789666065+8.235544997079399E-7i,0.4886592753850752,0.01852682422373315,0.47969127626463776
9.061,6.459869405520894+1.7634809198009954E-7i,0.007076351008082079,0.9758185084006535,0.015302798151539877
9.061,6.459904880807282+8.594533333441392E-6i,0.03912122862036235,0.020196072749006214,0.9329766832043881
9.061,6.460042346526656+3.840670235234607E-6i,0.11583851121235299,0.023771949036624072,0.847932486255508
9.061,6.460251828091072+2.9456413332757348E-6i,0.10569624079516363,0.07592193047315461,0.7508551092313793
9.061,6.460403523194335+8.715376241015684E-6i,0.050744367643748796,0.029234005751427934,0.9009283889574798
9.061,6.4607101044090625+0.0015270069139076239i,0.001928752630804386,0.9903274244983561,0.0028305399118954103
9.061,6.461218104760918+4.33552976044191E-7i,0.738932498892251,0.04141948912448712,0.21137081113866651
9.061,6.461266469648153+1.950000153073764E-6i,0.36329397511279227,0.33616600090962045,0.2568007464022794
9.063,6.441504817820728+1.2557473396872735E-5i,0.013934022083499779,0.958823208081955,0.01690943999629741
9.063,6.441549050632677+6.5426861010630586E-6i,0.057057683739537894,0.8437240560106054,0.06514547562946621
9.063,6.441727594238875+0.0020402965381711774i,0.009534652684301224,2.646222127384769E-4,0.9760019534913162
9.063,6.441807184382907+3.6813165184596664E-6i,0.21946776893342881,0.4092823461100245,0.3019984406520433
9.063,6.441935059099334+1.205783491519291E-5i,0.04343336243503017,0.8766820802682846,0.06151703090405147
9.063,6.4419362496587524+7.502008544355389E-4i,0.9915324567518646,0.003480601813717543,0.003999970971458744
9.063,6.442097997033056+3.163970990529765E-6i,0.22886039150148063,0.41739518576444534,0.3012573208972138
9.063,6.44225624009765+6.992931753446286E-7i,0.011083617691500439,0.022260145821817894,0.9572322205227917
9.063,6.442363581727553+2.4062177683045414E-6i,0.09544966117227092,0.7574499021967073,0.11969722515452182
9.063,6.442626853416022+1.3038384070548636E-5i,0.013112511805641103,0.9585190656178468,0.015228057928331915
9.063,6.4426380041565405+5.7378862541274285E-6i,0.009122045219707017,0.9660904927530689,0.008589036715626773
9.063,6.442986365439906+7.675432701831525E-4i,0.9896810701560073,0.0042065615251706484,0.0050801269738015116
9.063,6.443053550639625+0.002185011543433668i,0.009454918824770025,3.533241882982387E-4,0.9764334422981168
9.063,6.443196518835612+8.305579646354898E-4i,0.9864127182794757,0.009050822869551004,0.0035625655532292052
9.063,6.4432646485038205+2.113931412360255E-5i,0.013368524543453372,0.9656886529943235,0.010644072819737855
9.063,6.443553710571998+5.59657856498038E-8i,0.010420508854242342,0.005340368542495501,0.9816269176195446
9.063,6.443565318691832+9.288049147438407E-7i,0.2876323181139055,0.3057399826159007,0.2819032031727572
9.063,6.443678458887679+7.699563626941029E-5i,0.0024144155296117182,0.9905900040080209,0.0022465698315097646
9.063,6.443774454052286+2.3261318926901977E-6i,0.010835623732899915,0.007488578341036797,0.9729244636361104
9.063,6.4438556437170345+8.015436700718349E-4i,0.9897277026624953,0.003980156198548196,0.005399862732875865
9.063,6.443981529624105+5.297306369751082E-6i,0.03240327653833326,0.050246684972872754,0.8671705019192997
9.063,6.444118608265946+7.319521975708479E-6i,0.12899516101882386,0.0632371828065213,0.7739274410732742
9.063,6.444212916041841+1.4794480095107056E-6i,0.3885430423710606,0.13597629639158304,0.42323333001236985
9.063,6.444241425299401+7.869037477617334E-4i,0.9904965560422292,0.003567565503415728,0.005029869771848036
9.063,6.444520392386855+2.4771474845222062E-6i,0.006345346793677657,0.9595060052651094,0.014693200254831503
9.063,6.444747722868098+0.003010948733056241i,0.9811264356647977,0.0121047876907294,0.005371456507432812
9.063,6.4447852957914495-7.93234025941911E-7i,0.9630723807721749,5.91183567872718E-4,0.03485188136353137
9.063,6.445147707064213+3.0260384804636396E-5i,0.036995836785455385,0.01733540727483098,0.9336088423079779
9.063,6.445445302497309+0.0010095864227367007i,0.9905394759903698,0.0025890147981994923,0.005898279375232116
9.063,6.445458072701029+9.744491540467004E-4i,0.9890906268342072,0.0026038279531131366,0.0073355224543220805
9.063,6.445460825911626+2.0816667916060638E-6i,0.3659082284922116,0.2404246319846518,0.3307569448763857
9.063,6.445547066044972+4.4722754655804965E-5i,0.026004228156141715,0.9152962394454316,0.03306268211069156
9.063,6.445575121501084+2.0079748911294173E-4i,0.006209422903121001,0.9815188876864701,0.005175676218819588
9.063,6.446020880404904+6.118834072446306E-6i,0.04115890633737499,0.6468968465724886,0.24471314106219724
9.063,6.446027694123059+0.006885293528605379i,0.014231121124288289,2.238116545448172E-4,0.983332795142831
9.063,6.446055687959522+1.5363561402714062E-6i,0.04247326282378699,0.19666402010176062,0.7394120753475856
9.063,6.446245713448345+3.693384507103723E-6i,0.10953984301277174,0.7468291839779806,0.07564947490710733
9.063,6.446794860608556+1.1692150467792134E-5i,0.01445152474631885,0.006278073039270501,0.9713357650241419
9.063,6.446816947732546+0.004796784543098531i,0.010116892467830535,3.5203798801153405E-4,0.987710927818846
9.063,6.446925229914489+3.939631205659266E-5i,0.04534279506593486,0.013174642539936204,0.9309144135122922
9.063,6.446981084668687+0.006654190571990792i,0.010910675722144662,1.3226372593857242E-4,0.9866595359139235
9.063,6.447133428696587+1.2589709854662387E-5i,0.002060859650243095,0.9902856548792474,5.348866639859146E-4
9.063,6.44729191998424+2.451341657728785E-7i,0.029545898880489738,0.001147748994514361,0.9681157083713927
9.063,6.447592415870215+1.0791010162700639E-7i,0.8816703259831622,5.219606218351953E-4,0.11621843751530278
9.063,6.447958577967018+3.5823827886508017E-6i,0.011351439391045132,0.004832574549101834,0.9755011552496625
9.063,6.448179949477876+2.2191151122940037E-5i,0.2471242610295235,0.22779805639305306,0.4781023944207045
9.063,6.448217617241969+4.352867963702834E-4i,0.010536376459898111,0.9639256349778241,0.015647153942799686
9.063,6.448354261805563+0.006722910105398265i,0.05788928224024257,5.641525866924068E-4,0.9385278509569461
9.063,6.448564694777063+2.4881368642636045E-6i,0.1090372698187112,0.0013063220186609046,0.8875671934702724
9.063,6.448688033938816+1.1169290163771223E-5i,0.002081037905371275,0.9876977276557732,0.0020775059425161167
9.063,6.448772296102134+3.178574364821824E-6i,0.11935241813621483,0.08645058727677786,0.7297661494346435
9.063,6.4488093686173436+0.004377916503766844i,0.39927592821644703,0.0039651610237335004,0.5945182598543346
9.063,6.448971120317728+0.0029871302192354125i,0.013448698015557243,4.8137486617036955E-4,0.9834703735009682
9.063,6.449230163757416+0.003978296550749457i,0.7417760925163618,0.0071668248919306505,0.24925502011918468
9.063,6.449315524923238+5.901592024159312E-6i,0.0748113896604536,0.6723755522949314,0.2005744325824115
9.063,6.449626123496918+2.617395453730637E-6i,0.0765907452917535,0.05360868891703984,0.8046929035909657
9.063,6.449689352034895+3.201036621556972E-6i,0.44496276378660454,0.005539481287966023,0.5448241505201322
9.063,6.4497065240547515+0.0039053847540013766i,0.324062677221945,0.0036038855284948497,0.6697735186415724
9.063,6.449758743871344+3.757419943784674E-5i,0.0698073438993871,0.08935590485539038,0.7942402510213188
9.063,6.449848870478799+1.2956188580815415E-5i,0.31110406914467764,0.21560172540802536,0.41970792281639263
9.063,6.449953634577379+3.031152534638058E-5i,0.41212514201626443,0.030131441698155938,0.5435008923324083
9.063,6.449999958023308+8.437790869020113E-6i,0.4332118316245062,0.011028890305739504,0.5491800248551666
9.063,6.450126713218416+9.638645254045194E-5i,0.30863688441979176,0.01896400090083163,0.6593299773928821
9.063,6.4502102040642475+1.1608511290991658E-5i,0.3890064866344418,0.12268363213632735,0.4429536800006771
9.063,6.450313701295836-1.5380050608628416E-6i,0.7119814660186267,0.010543865608024238,0.27278048602344984
9.063,6.450431847783502+6.833144307880767E-4i,0.009258689662961233,0.9659061610586166,0.01242243133656143
9.063,6.450794528936144+4.190168096478793E-5i,0.7115875982448632,0.0045696718383559,0.2801798407714488
9.063,6.4508604612821605+0.001309796678662547i,0.031712326530905346,9.058712536038544E-4,0.9615935406430309
9.063,6.451046991409828+1.7285822234915687E-4i,0.22923828513487327,0.01311826882473402,0.747779374885849
9.063,6.451119816628646+0.0038803463961623865i,0.07874211860602494,5.178561091751116E-4,0.9166312152537227
9.063,6.451294318306565+0.0015261735186510696i,0.015753076594566536,0.0018784199819341617,0.9762772551270333
9.063,6.451515892377111+0.0028157775916758895i,0.03189712222314242,8.280724399124837E-4,0.9616984456438677
9.063,6.451707685188339+1.1620394659804586E-4i,0.09269210693449233,0.016475107549992447,0.8817838169775337
9.063,6.451853850157704+0.0012133197530647868i,6.603533922329707E-4,0.9920360350764789,0.003374367512293913
9.063,6.45188430331391+2.6830293849002804E-5i,0.2265085437322566,0.3338256480921915,0.37598513494328173
9.063,6.45204483227757+2.894147336223971E-6i,0.042339892221009846,0.8994625253506394,0.030424417363539305
9.063,6.452194100350289+1.3978546964540443E-5i,0.07704693424794738,0.007508164912397281,0.9111651612931784
9.063,6.452221304258265+2.794849669651011E-4i,0.06317432632904892,0.8186608090368225,0.08292014015143995
9.063,6.45236461019232+0.005213739832518775i,0.7085055082704442,0.004788003778866891,0.28479826555827475
9.063,6.452442386610694+2.0314025661680292E-5i,0.1122442923215315,0.20162177213543298,0.5934623149651779
9.063,6.452467152814648+8.247845113071958E-5i,0.06517158314166138,0.1410319404188495,0.7722974277698108
9.063,6.452637175731811+6.76590599988138E-5i,0.08244540768749094,0.26138993104436004,0.6110022115357804
9.063,6.452717601933285+2.4443850951237798E-5i,0.06896007119383181,0.23774491622851662,0.6414292277749782
9.063,6.452921608047687+8.674959545543083E-6i,0.6694148096394739,0.0053686726950971046,0.3213043074811592
9.063,6.452973522143516+1.5982147756286522E-5i,0.11798643934228764,0.03097227921087336,0.834650869071903
9.063,6.453335113678711+3.012929683673016E-5i,0.19267515069031976,0.04318093948939153,0.7512890218157586
9.063,6.453512928173241+0.0011206409164111648i,0.02006804873431492,0.9518252867354267,0.0145813550046385
9.063,6.453599454679525+3.75704908381941E-5i,0.2617390292270353,0.07308484406329219,0.6504787118216298
9.063,6.453767073986801+8.028620656594893E-5i,0.2427870068809582,0.13466347847308832,0.5982903059832277
9.063,6.453850393303817+0.0012976374360926714i,7.68281063897205E-4,0.9944233524307006,4.314620827710844E-4
9.063,6.4538570514730065+2.513912747507705E-6i,0.9089388908901229,0.010106035141930156,0.07786190521014802
9.063,6.454035617306483+6.107084481114854E-5i,0.2704243868802261,0.4512782865733276,0.2191252712607844
9.063,6.454441928905155+2.0545904461724216E-5i,0.31533820495353093,0.3391206603194521,0.28920884610060416
9.063,6.4545119425649435+0.005550571837122381i,0.03714539949269804,3.4185601172814355E-4,0.960816815508157
9.063,6.4546269319960725+1.0547799281057569E-4i,0.07072718056857982,0.016539132351647803,0.9017270238832449
9.063,6.454633205079646+0.001450285061932831i,0.009330409076652058,0.9711790854986652,0.008114137102317691
9.063,6.454724859568795+0.006370285168662761i,0.8267754561813943,0.0052260609177965265,0.1664676001926612
9.063,6.454909764228708+1.0329597123096557E-4i,0.004639617041563569,0.005310143275657779,0.9849922565827373
9.063,6.455120947431167+0.0057018689663989085i,0.774299995097499,0.004966783768038773,0.21900975105612197
9.063,6.455246140858404+2.5409394172487216E-5i,0.2865267344726013,0.01982919510123365,0.6862325872984614
9.063,6.455402189308318+1.9529557810154416E-5i,0.6423816494866311,0.006629313890486932,0.34615659935183807
9.063,6.455570936729267+3.3423123155480106E-5i,0.23008140920187328,0.016473179922654374,0.7457498830064712
9.063,6.455579011133102+0.008433238556068957i,0.030386325603525215,4.4809869403190987E-4,0.9659303986328563
9.063,6.455596488292003+0.005865987092768974i,0.8191884421218797,0.0035211594908878124,0.1755978940044286
9.063,6.455620993139645+0.0018683532610456117i,0.0018910015008860904,0.9959698757173164,2.171528940756999E-4
9.063,6.455675359816881+2.2309987841851937E-5i,0.349633241140939,0.009121732259570855,0.6361150670085515
9.063,6.455836642086917+0.0013029208617500727i,0.00183986432979169,0.9947737091304105,8.803553240092895E-4
9.063,6.455922322962742+6.273253577995431E-6i,0.504816598451651,0.04990212425359915,0.441865005757779
9.063,6.455944125844493+5.2196677204385315E-5i,0.10577435583630834,0.03497950571835157,0.8496419626377986
9.063,6.4560054825875826+0.0018426612111232517i,0.002067439678807915,0.9924694772119088,9.335143419551831E-4
9.063,6.45603801236643+3.376295904885253E-7i,0.04094364138411976,0.9429425189578801,0.01506119688402496
9.063,6.456060312383977+0.006307761290001363i,0.06809836614138488,7.016105672328782E-4,0.9288594450592058
9.063,6.456249712224179+0.0014905673223412693i,0.009479935083984207,0.9672883700577966,0.011107669266556269
9.063,6.4563493950042945+1.1697532248868136E-6i,0.8598715918027812,0.005161018124985441,0.13263454385383
9.063,6.456498922565941+3.134435640026858E-5i,0.15340535368545719,0.11399281752674718,0.7136016448848368
9.063,6.456599121459081+2.5429349233738228E-5i,0.2025025717453693,0.3983815657819834,0.3683180326266314
9.063,6.456635678802377+0.0017018848900124245i,0.0010996439262810497,0.9959811895231424,5.342632522458689E-4
9.063,6.456746308313796+4.002210200729487E-5i,0.07712040022116201,0.1880947493048435,0.7156470974265848
9.063,6.456817363635406+0.005265614708982539i,0.005077945044363015,2.1377234127966846E-4,0.992160259874948
9.063,6.456820021263503+2.984176706338006E-4i,0.04292994257935176,0.7336566953034502,0.1983816464111229
9.063,6.456892866036416+4.003609785538479E-6i,0.02756811340852634,0.10043292777791867,0.8622417361820793
9.063,6.457231925406706+1.823709931520813E-5i,0.024934140323993482,0.06239537516685725,0.8999419617773283
9.063,6.457422781431842+0.0020273757105227406i,0.001738573222618126,0.9937315364056295,5.208083889978339E-4
9.063,6.4575890280231745+5.0751272455658657E-5i,0.09921706681260212,0.07551673243903995,0.8120902277801596
